source,page,month,year,unit,column,note
crime-statistics-2019.pdf,11,December,2019,CMP,r_explosive_act,
crime-statistics-2019.pdf,11,December,2019,CMP,r_narcotics,
crime-statistics-2019.pdf,11,December,2019,CMP,total_recovery_cases,
crime-statistics-2019.pdf,11,December,2019,CMP,total_cases,
crime-statistics-2019.pdf,11,December,2019,KMP,robbery,
crime-statistics-2019.pdf,11,December,2019,KMP,murder,
crime-statistics-2019.pdf,11,December,2019,KMP,speedy_trial,
crime-statistics-2019.pdf,11,December,2019,KMP,police_assault,
crime-statistics-2019.pdf,11,December,2019,RMP,dacoity,
crime-statistics-2019.pdf,11,December,2019,RMP,murder,
crime-statistics-2019.pdf,11,December,2019,RMP,police_assault,
crime-statistics-2019.pdf,11,December,2019,BMP,dacoity,
crime-statistics-2019.pdf,11,December,2019,BMP,robbery,
crime-statistics-2019.pdf,11,December,2019,BMP,burglary,
crime-statistics-2019.pdf,11,December,2019,BMP,r_arms_act,
crime-statistics-2019.pdf,11,December,2019,SMP,dacoity,
crime-statistics-2019.pdf,11,December,2019,SMP,riot,
crime-statistics-2019.pdf,11,December,2019,SMP,r_arms_act,
crime-statistics-2019.pdf,11,December,2019,SMP,r_explosive_act,
crime-statistics-2019.pdf,11,December,2019,RPMP,dacoity,
crime-statistics-2019.pdf,11,December,2019,RPMP,speedy_trial,
crime-statistics-2019.pdf,11,December,2019,RPMP,kidnapping,
crime-statistics-2019.pdf,11,December,2019,RPMP,burglary,
crime-statistics-2019.pdf,11,December,2019,RPMP,r_arms_act,
crime-statistics-2019.pdf,11,December,2019,GMP,dacoity,
crime-statistics-2019.pdf,11,December,2019,GMP,kidnapping,
crime-statistics-2019.pdf,11,December,2019,GMP,r_arms_act,
crime-statistics-2019.pdf,11,December,2019,GMP,r_smuggling,
crime-statistics-2019.pdf,11,December,2019,Mymensingh Range,kidnapping,
crime-statistics-2019.pdf,11,December,2019,Mymensingh Range,police_assault,
crime-statistics-2019.pdf,11,December,2019,Chittagong Range,police_assault,
crime-statistics-2019.pdf,11,December,2019,Sylhet Range,kidnapping,
crime-statistics-2019.pdf,11,December,2019,Khulna Range,speedy_trial,
crime-statistics-2019.pdf,11,December,2019,Khulna Range,kidnapping,
crime-statistics-2019.pdf,11,December,2019,Rangpur Range,police_assault,
crime-statistics-2019.pdf,11,December,2019,Railway Range,dacoity,
crime-statistics-2019.pdf,11,December,2019,Railway Range,r_arms_act,
crime-statistics-2020.pdf,0,January,2020,CMP,police_assault,
crime-statistics-2020.pdf,0,January,2020,KMP,murder,
crime-statistics-2020.pdf,0,January,2020,KMP,r_smuggling,
crime-statistics-2020.pdf,0,January,2020,RMP,murder,
crime-statistics-2020.pdf,0,January,2020,RMP,police_assault,
crime-statistics-2020.pdf,0,January,2020,RMP,theft,
crime-statistics-2020.pdf,0,January,2020,BMP,robbery,
crime-statistics-2020.pdf,0,January,2020,SMP,robbery,
crime-statistics-2020.pdf,0,January,2020,SMP,murder,
crime-statistics-2020.pdf,0,January,2020,SMP,police_assault,
crime-statistics-2020.pdf,0,January,2020,SMP,r_smuggling,
crime-statistics-2020.pdf,0,January,2020,RPMP,police_assault,
crime-statistics-2020.pdf,0,January,2020,Dhaka Range,police_assault,
crime-statistics-2020.pdf,0,January,2020,Sylhet Range,police_assault,
crime-statistics-2020.pdf,0,January,2020,Khulna Range,police_assault,
crime-statistics-2020.pdf,0,January,2020,Barishal Range,police_assault,
crime-statistics-2020.pdf,0,January,2020,Rajshahi Range,police_assault,
crime-statistics-2020.pdf,0,January,2020,Rangpur Range,kidnapping,
crime-statistics-2020.pdf,0,January,2020,Rangpur Range,police_assault,
crime-statistics-2020.pdf,0,January,2020,Railway Range,speedy_trial,
crime-statistics-2020.pdf,0,January,2020,Railway Range,theft,
crime-statistics-2020.pdf,1,February,2020,DMP,dacoity,
crime-statistics-2020.pdf,1,February,2020,DMP,kidnapping,
crime-statistics-2020.pdf,1,February,2020,DMP,r_explosive_act,
crime-statistics-2020.pdf,1,February,2020,DMP,total_cases,
crime-statistics-2020.pdf,1,February,2020,CMP,robbery,
crime-statistics-2020.pdf,1,February,2020,KMP,dacoity,
crime-statistics-2020.pdf,1,February,2020,KMP,robbery,
crime-statistics-2020.pdf,1,February,2020,KMP,murder,
crime-statistics-2020.pdf,1,February,2020,KMP,burglary,
crime-statistics-2020.pdf,1,February,2020,RMP,murder,
crime-statistics-2020.pdf,1,February,2020,RMP,burglary,
crime-statistics-2020.pdf,1,February,2020,RMP,r_arms_act,
crime-statistics-2020.pdf,1,February,2020,BMP,dacoity,
crime-statistics-2020.pdf,1,February,2020,BMP,murder,
crime-statistics-2020.pdf,1,February,2020,SMP,murder,
crime-statistics-2020.pdf,1,February,2020,SMP,kidnapping,
crime-statistics-2020.pdf,1,February,2020,SMP,burglary,
crime-statistics-2020.pdf,1,February,2020,SMP,r_arms_act,
crime-statistics-2020.pdf,1,February,2020,SMP,r_smuggling,
crime-statistics-2020.pdf,1,February,2020,RPMP,robbery,
crime-statistics-2020.pdf,1,February,2020,RPMP,police_assault,
crime-statistics-2020.pdf,1,February,2020,RPMP,theft,
crime-statistics-2020.pdf,1,February,2020,GMP,speedy_trial,
crime-statistics-2020.pdf,1,February,2020,GMP,kidnapping,
